id	title	kind	namespace	assembly	cf_supported	ce_generations	path
ms129093(v=vs.90)	Disposed Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/BaseMesh Class/BaseMesh Properties /Disposed Property 
ms129801(v=vs.90)	Disposed Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Font Class/Font Properties /Disposed Property 
ms129858(v=vs.90)	Disposed Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/IndexBuffer Class/IndexBuffer Properties /Disposed Property 
ms130357(v=vs.90)	Disposed Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Surface Class/Surface Properties /Disposed Property 
ms130416(v=vs.90)	Disposed Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/SwapChain Class/SwapChain Properties /Disposed Property 
ms130445(v=vs.90)	Disposed Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Texture Class/Texture Properties /Disposed Property 
ms130625(v=vs.90)	Disposed Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/VertexBuffer Class/VertexBuffer Properties /Disposed Property 
ms129103(v=vs.90)	Disposing Event	Event	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/BaseMesh Class/BaseMesh Events/Disposing Event
ms129634(v=vs.90)	Disposing Event	Event	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Device Class/Device Events/Disposing Event
ms129804(v=vs.90)	Disposing Event	Event	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Font Class/Font Events/Disposing Event
ms129863(v=vs.90)	Disposing Event	Event	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/IndexBuffer Class/IndexBuffer Events/Disposing Event
ms129980(v=vs.90)	Disposing Event	Event	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Manager Class/Manager Events/Disposing Event
ms130320(v=vs.90)	Disposing Event	Event	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Sprite Class/Sprite Events/Disposing Event
ms130360(v=vs.90)	Disposing Event	Event	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Surface Class/Surface Events/Disposing Event
ms130419(v=vs.90)	Disposing Event	Event	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/SwapChain Class/SwapChain Events/Disposing Event
ms130448(v=vs.90)	Disposing Event	Event	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Texture Class/Texture Events/Disposing Event
ms130630(v=vs.90)	Disposing Event	Event	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/VertexBuffer Class/VertexBuffer Events/Disposing Event
ms130233(v=vs.90)	DitherEnable Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/RenderStateManager Class/RenderStateManager Properties /DitherEnable Property 
ms129746(v=vs.90)	Division Operator	Operator	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/FixedPoint Structure/FixedPoint Operators/Division Operator
ms130105(v=vs.90)	DoNotClip Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/MeshOptions Structure/MeshOptions Properties /DoNotClip Property 
ms130305(v=vs.90)	Draw Method (Texture, Rectangle, Vector3, Vector3, Color)		Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Sprite Class/Sprite Methods /Draw Method /Draw Method (Texture, Rectangle, Vector3, Vector3, Color)
ms130306(v=vs.90)	Draw Method (Texture, Rectangle, Vector3, Vector3, Int32)		Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Sprite Class/Sprite Methods /Draw Method /Draw Method (Texture, Rectangle, Vector3, Vector3, Int32)
ms130304(v=vs.90)	Draw Method (Texture, Vector3, Vector3, Int32)		Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Sprite Class/Sprite Methods /Draw Method /Draw Method (Texture, Vector3, Vector3, Int32)
ms129578(v=vs.90)	DrawIndexedPrimitives Method	Method	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Device Class/Device Methods /DrawIndexedPrimitives Method 
ms129579(v=vs.90)	DrawPrimitives Method	Method	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Device Class/Device Methods /DrawPrimitives Method 
ms129086(v=vs.90)	DrawSubset Method	Method	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/BaseMesh Class/BaseMesh Methods /DrawSubset Method 
ms129788(v=vs.90)	DrawText Method (Sprite, String, Int32, Int32, Color)		Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Font Class/Font Methods /DrawText Method /DrawText Method (Sprite, String, Int32, Int32, Color)
ms129789(v=vs.90)	DrawText Method (Sprite, String, Int32, Int32, Int32)		Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Font Class/Font Methods /DrawText Method /DrawText Method (Sprite, String, Int32, Int32, Int32)
ms129786(v=vs.90)	DrawText Method (Sprite, String, Point, Color)		Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Font Class/Font Methods /DrawText Method /DrawText Method (Sprite, String, Point, Color)
ms129787(v=vs.90)	DrawText Method (Sprite, String, Point, Int32)		Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Font Class/Font Methods /DrawText Method /DrawText Method (Sprite, String, Point, Int32)
ms129790(v=vs.90)	DrawText Method (Sprite, String, Rectangle, DrawTextFormat, Color)		Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Font Class/Font Methods /DrawText Method /DrawText Method (Sprite, String, Rectangle, DrawTextFormat, Color)
ms129791(v=vs.90)	DrawText Method (Sprite, String, Rectangle, DrawTextFormat, Int32)		Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Font Class/Font Methods /DrawText Method /DrawText Method (Sprite, String, Rectangle, DrawTextFormat, Int32)
ms129696(v=vs.90)	DrawTextFormat Enumeration	Enumeration	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/DrawTextFormat Enumeration
ms129697(v=vs.90)	DriverInternalErrorException Class	Class	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/DriverInternalErrorException Class
ms129699(v=vs.90)	DriverInternalErrorException Constructor	Constructor	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/DriverInternalErrorException Class/DriverInternalErrorException Constructor 
ms129703(v=vs.90)	DriverInvalidCallException Class	Class	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/DriverInvalidCallException Class
ms129705(v=vs.90)	DriverInvalidCallException Constructor	Constructor	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/DriverInvalidCallException Class/DriverInvalidCallException Constructor 
ms129019(v=vs.90)	DriverName Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/AdapterDetails Structure/AdapterDetails Properties /DriverName Property 
ms129709(v=vs.90)	DriverUnsupportedException Class	Class	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/DriverUnsupportedException Class
ms129711(v=vs.90)	DriverUnsupportedException Constructor	Constructor	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/DriverUnsupportedException Class/DriverUnsupportedException Constructor 
ms129020(v=vs.90)	DriverVersion Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/AdapterDetails Structure/AdapterDetails Properties /DriverVersion Property 
ms130106(v=vs.90)	Dynamic Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/MeshOptions Structure/MeshOptions Properties /Dynamic Property 
ms130183(v=vs.90)	EnableAutoDepthStencil Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/PresentParameters Class/PresentParameters Properties /EnableAutoDepthStencil Property 
ms129906(v=vs.90)	Enabled Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Light Class/Light Properties /Enabled Property 
ms129930(v=vs.90)	Enabled Property	Property	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/LightFixed Class/LightFixed Properties /Enabled Property 
ms130308(v=vs.90)	End Method	Method	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Sprite Class/Sprite Methods /End Method 
ms129580(v=vs.90)	EndScene Method	Method	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/Device Class/Device Methods /EndScene Method 
ms129747(v=vs.90)	Equality Operator	Operator	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/FixedPoint Structure/FixedPoint Operators/Equality Operator
ms129740(v=vs.90)	Equals Method	Method	Microsoft.WindowsMobile.DirectX.Direct3D	Microsoft.WindowsMobile.DirectX (in Microsoft.WindowsMobile.DirectX.dll)	3.5,2.0	CE6R3+;CE5.0/6.0	.NET Framework 3.5/General Reference for the .NET Framework/Additional Managed Reference Topics/Microsoft.WindowsMobile.DirectX.Direct3D Namespace/FixedPoint Structure/FixedPoint Methods /Equals Method 
