id	title	min_ce	versions	header	lib	os
_wcesdk_win32_EN_ERRSPACE	EN_ERRSPACE	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EN_HSCROLL	EN_HSCROLL	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EN_KILLFOCUS	EN_KILLFOCUS	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EN_MAXTEXT	EN_MAXTEXT	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EN_SETFOCUS	EN_SETFOCUS	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EN_UPDATE	EN_UPDATE	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EN_VSCROLL	EN_VSCROLL	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EXCEPTION_POINTERS_str	EXCEPTION_POINTERS	1.0	1.0 and later	Excpt.h		Windows CE OS
_wcesdk_win32_EXCEPTION_RECORD_str	EXCEPTION_RECORD	1.0	1.0 and later	Winnt.h		Windows CE OS
_wcesdk_win32_EnableHardwareKeyboard	EnableHardwareKeyboard	2.0	2.0 and later	Winuser.h	Kbdui.lib	Windows CE OS
_wcesdk_win32_EndDialog	EndDialog	1.0	1.0 and later	Winuser.h	Dlgmgr.lib	Windows CE OS
_wcesdk_win32_EndPaint	EndPaint	1.0	1.0 and later	Winuser.h	Winmgr.lib	Windows CE OS
_wcesdk_win32_EnumFonts	EnumFonts	1.0	1.0 and later	Wingdi.h	Mgrast2.lib	Windows CE OS
_wcesdk_win32_EnumFontsProc	EnumFontsProc	1.0	1.0 and later	Wingdi.h		Windows CE OS
_wcesdk_win32_EnumRegisterWordProc	EnumRegisterWordProc	2.1	2.1 and later	Imm.h		Windows CE OS
_wcesdk_win32_EnumWindows	EnumWindows	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EnumWindowsProc	EnumWindowsProc	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EqualRect	EqualRect	1.0	1.0 and later	Winuser.h	Rectapi.lib	Windows CE OS
_wcesdk_win32_ExtTextOut	ExtTextOut	1.0	1.0 and later	Wingdi.h	Mgrast.lib Mgtt.lib	Windows CE OS
_wcesdk_win32_FINDEX_INFO_LEVELS	FINDEX_INFO_LEVELS	3.0	3.0 and later	Winbase.h		Windows CE OS
_wcesdk_win32_FINDEX_SEARCH_OPS	FINDEX_SEARCH_OPS	3.0	3.0 and later	Winbase.h		Windows CE OS
_wcesdk_win32_FONTSIGNATURE_str	FONTSIGNATURE	2.10	2.10 and later	Wingdi.h		Windows CE OS
_wcesdk_win32_FORWARD_WM_NOTIFY	FORWARD_WM_NOTIFY	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_win32_FindClose	FindClose	1.0	1.0 and later	Winbase.h	Coredll.lib	Windows CE OS
_wcesdk_win32_FindFirstFile	FindFirstFile	1.0	1.0 and later	Winbase.h	Coredll.lib, Fsmain.lib	Windows CE OS
_wcesdk_win32_FindFirstFileEx	FindFirstFileEx	3.0	3.0 and later	Winbase.h	Fsmain.lib	Windows CE OS
_wcesdk_win32_FindNextFile	FindNextFile	1.0	1.0 and later	Winbase.h	Coredll.lib, Fsmain.lib	Windows CE OS
_wcesdk_win32_FindWindow	FindWindow	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_FlushFileBuffers	FlushFileBuffers	1.0	1.0 and later	Winbase.h	Coredll.lib, Fsmain.lib	Windows CE OS
_wcesdk_win32_FormatMessage	FormatMessage	1.0	1.0 and later	Winbase.h	Fmtmsg.lib	Windows CE OS
_wcesdk_win32_FtpCreateDirectory	FtpCreateDirectory	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_FtpDeleteFile	FtpDeleteFile	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_FtpFindFirstFile	FtpFindFirstFile	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_FtpGetCurrentDirectory	FtpGetCurrentDirectory	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_FtpGetFile	FtpGetFile	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_FtpOpenFile	FtpOpenFile	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_FtpPutFile	FtpPutFile	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_FtpRemoveDirectory	FtpRemoveDirectory	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_FtpRenameFile	FtpRenameFile	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_FtpSetCurrentDirectory	FtpSetCurrentDirectory	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_GET_FILEEX_INFO_LEVELS	GET_FILEEX_INFO_LEVELS	3.0	3.0 and later	Winbase.h		Windows CE OS
_wcesdk_win32_GetBValue	GetBValue	1.0	1.0 and later	Wingdi.h		Windows CE OS
_wcesdk_win32_GetClassInfo	GetClassInfo	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_GetClassLong	GetClassLong	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_GetClassName	GetClassName	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_GetClientRect	GetClientRect	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_GetDC	GetDC	1.0	1.0 and later	Winuser.h	Coredll.lib, Winmgr.lib	Windows CE OS
_wcesdk_win32_GetFileAttributesEx	GetFileAttributesEx	3.0	3.0 and later	Winbase.h		Windows CE OS
_wcesdk_win32_GetFileVersionInfo	GetFileVersionInfo	3.0	3.0 and later	Winbase.h		Windows CE OS
_wcesdk_win32_GetFileVersionInfoSize	GetFileVersionInfoSize	3.0	3.0 and later	Winbase.h		Windows CE OS
_wcesdk_win32_GetGValue	GetGValue	1.0	1.0 and later	Wingdi.h		Windows CE OS
_wcesdk_win32_GetMessage	GetMessage	1.0	1.0 and later	Winuser.h	Msgque.lib	Windows CE OS
_wcesdk_win32_GetMessagePos	GetMessagePos	1.0	1.0 and later	Winuser.h	Msgque.lib	Windows CE OS
_wcesdk_win32_GetMessageSource	GetMessageSource	2.0	2.0 and later	Winuser.h	Msgque.lib	Windows CE OS
_wcesdk_win32_GetParent	GetParent	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_GetRValue	GetRValue	1.0	1.0 and later	Wingdi.h		Windows CE OS
_wcesdk_win32_GetStringTypeEx	GetStringTypeEx	1.0	1.0 and later	Winnls.h	Coreloc.lib	Windows CE OS
_wcesdk_win32_GetStringTypeW	GetStringType	1.0	1.0 and later	Winnls.h	Coreloc.lib, Locusa.lib	Windows CE OS
_wcesdk_win32_GetSysColor	GetSysColor	1.0	1.0 and later	Winuser.h	Wmgr_c.lib	Windows CE OS
_wcesdk_win32_GetSysColorBrush	GetSysColorBrush	1.0	1.0 and later	Wingdi.h	Mgdraw.lib	Windows CE OS
_wcesdk_win32_GetSystemMetrics	GetSystemMetrics	1.0	1.0 and later	Winuser.h	Wmbase.lib	Windows CE OS
_wcesdk_win32_GetTempFileName	GetTempFileName	3.0	3.0 and later	Winbase.h		Windows CE OS
_wcesdk_win32_GetTempPath	GetTempPath	2.11	2.11	Winbase.h		Windows CE OS
_wcesdk_win32_GetUpdateRect	GetUpdateRect	1.0	1.0 and later	Winuser.h	Coredll.lib, Winmgr.lib	Windows CE OS
_wcesdk_win32_GetUpdateRgn	GetUpdateRgn	1.0	1.0 and later	Winuser.h	Coredll.lib, Winmgr.lib	Windows CE OS
_wcesdk_win32_GetWindow	GetWindow	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_GetWindowDC	GetWindowDC	1.0	1.0 and later	Winuser.h	Coredll.lib, Winmgr.lib	Windows CE OS
_wcesdk_win32_GetWindowLong	GetWindowLong	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_GetWindowRect	GetWindowRect	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_GetWindowRgn	GetWindowRgn	2.12	2.12 and later	Winuser.h	Coredll.lib, Winmgr.lib	Windows CE OS
_wcesdk_win32_GetWindowText	GetWindowText	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_GetWindowTextLength	GetWindowTextLength	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_GetWindowThreadProcessId	GetWindowThreadProcessId	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_HANDLE_WM_NOTIFY	HANDLE_WM_NOTIFY	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_win32_HDM_HITTEST	HDM_HITTEST	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_win32_HDN_BEGINTRACK	HDN_BEGINTRACK	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_win32_HDN_DIVIDERDBLCLICK	HDN_DIVIDERDBLCLICK	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_win32_HDN_ENDTRACK	HDN_ENDTRACK	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_win32_HDN_ITEMCHANGED	HDN_ITEMCHANGED	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_win32_HDN_ITEMCHANGING	HDN_ITEMCHANGING	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_win32_HDN_ITEMCLICK	HDN_ITEMCLICK	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_win32_HDN_ITEMDBLCLICK	HDN_ITEMDBLCLICK	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_win32_HDN_TRACK	HDN_TRACK	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_win32_HIBYTE	HIBYTE	1.0	1.0 and later	Windef.h		Windows CE OS
_wcesdk_win32_HIWORD	HIWORD	1.0	1.0 and later	Windef.h		Windows CE OS
_wcesdk_win32_HttpAddRequestHeaders	HttpAddRequestHeaders	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_HttpOpenRequest	HttpOpenRequest	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_HttpQueryInfo	HttpQueryInfo	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_HttpSendRequest	HttpSendRequest	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_IMAGEINFO_str	IMAGEINFO	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_win32_IMC_CLOSESTATUSWINDOW	IMC_CLOSESTATUSWINDOW	2.1	2.1 and later	Imm.h		Windows CE OS
_wcesdk_win32_IMC_GETCANDIDATEPOS	IMC_GETCANDIDATEPOS	2.1	2.1 and later	Imm.h		Windows CE OS
_wcesdk_win32_IMC_GETCOMPOSITIONFONT	IMC_GETCOMPOSITIONFONT	2.1	2.1 and later	Imm.h		Windows CE OS
_wcesdk_win32_IMC_GETCOMPOSITIONWINDOW	IMC_GETCOMPOSITIONWINDOW	2.1	2.1 and later	Imm.h		Windows CE OS
_wcesdk_win32_IMC_GETCONVERSIONMODE	IMC_GETCONVERSIONMODE	2.1	2.1 and later	Imm.h		Windows CE OS
_wcesdk_win32_IMC_GETOPENSTATUS	IMC_GETOPENSTATUS	2.1	2.1 and later	Imm.h		Windows CE OS
_wcesdk_win32_IMC_GETSENTENCEMODE	IMC_GETSENTENCEMODE	2.1	2.1 and later	Imm.h		Windows CE OS
_wcesdk_win32_IMC_GETSTATUSWINDOWPOS	IMC_GETSTATUSWINDOWPOS	2.1	2.1 and later	Imm.h		Windows CE OS
_wcesdk_win32_IMC_OPENSTATUSWINDOW	IMC_OPENSTATUSWINDOW	2.1	2.1 and later	Imm.h		Windows CE OS
_wcesdk_win32_IMC_SETCANDIDATEPOS	IMC_SETCANDIDATEPOS	2.1	2.1 and later	Imm.h		Windows CE OS
_wcesdk_win32_IMC_SETCOMPOSITIONFONT	IMC_SETCOMPOSITIONFONT	2.1	2.1 and later	Imm.h		Windows CE OS
_wcesdk_win32_IMC_SETCOMPOSITIONWINDOW	IMC_SETCOMPOSITIONWINDOW	2.1	2.1 and later	Imm.h		Windows CE OS
_wcesdk_win32_IMC_SETCONVERSIONMODE	IMC_SETCONVERSIONMODE	2.1	2.1 and later	Imm.h		Windows CE OS
_wcesdk_win32_IMC_SETOPENSTATUS	IMC_SETOPENSTATUS	2.1	2.1 and later	Imm.h		Windows CE OS
_wcesdk_win32_IMC_SETSENTENCEMODE	IMC_SETSENTENCEMODE	2.1	2.1 and later	Imm.h		Windows CE OS
_wcesdk_win32_IMC_SETSTATUSWINDOWPOS	IMC_SETSTATUSWINDOWPOS	2.1	2.1 and later	Imm.h		Windows CE OS
_wcesdk_win32_IMEMENUITEMINFO	IMEMENUITEMINFO	2.11	2.11 and later	Imm.h		Windows CE OS
_wcesdk_win32_IMN_CHANGECANDIDATE	IMN_CHANGECANDIDATE	2.1	2.1 and later (Japanese version 1.0 and later)	Imm.h		Windows CE OS
_wcesdk_win32_IMN_CLOSECANDIDATE	IMN_CLOSECANDIDATE	2.1	2.1 and later (Japanese version 1.0 and later)	Imm.h		Windows CE OS
_wcesdk_win32_IMN_CLOSESTATUSWINDOW	IMN_CLOSESTATUSWINDOW	2.1	2.1 and later	Imm.h		Windows CE OS
_wcesdk_win32_IMN_GUIDELINE	IMN_GUIDELINE	2.1	2.1 and later (Japanese version 1.0 and later)	Imm.h		Windows CE OS
_wcesdk_win32_IMN_OPENCANDIDATE	IMN_OPENCANDIDATE	2.1	2.1 and later (Japanese version 1.0 and later)	Imm.h		Windows CE OS
_wcesdk_win32_IMN_OPENSTATUSWINDOW	IMN_OPENSTATUSWINDOW	2.1	2.1 and later	Imm.h		Windows CE OS
_wcesdk_win32_IMN_SETCANDIDATEPOS	IMN_SETCANDIDATEPOS	2.1	2.1 and later (Japanese version 1.0 and later)	Imm.h		Windows CE OS
_wcesdk_win32_IMN_SETCOMPOSITIONFONT	IMN_SETCOMPOSITIONFONT	2.1	2.1 and later	Imm.h		Windows CE OS
_wcesdk_win32_IMN_SETCOMPOSITIONWINDOW	IMN_SETCOMPOSITIONWINDOW	2.1	2.1 and later (Japanese version 1.0 and later)	Imm.h		Windows CE OS
_wcesdk_win32_IMN_SETCONVERSIONMODE	IMN_SETCONVERSIONMODE	2.1	2.1 and later (Japanese version 1.0 and later)	Imm.h		Windows CE OS
_wcesdk_win32_IMN_SETOPENSTATUS	IMN_SETOPENSTATUS	2.1	2.1 and later (Japanese version 1.0 and later)	Imm.h		Windows CE OS
_wcesdk_win32_IMN_SETSENTENCEMODE	IMN_SETSENTENCEMODE	2.1	2.1 and later (Japanese version 1.0 and later)	Imm.h		Windows CE OS
_wcesdk_win32_IMN_SETSTATUSWINDOWPOS	IMN_SETSTATUSWINDOWPOS	2.1	2.1 and later (Japanese version 1.0 and later)	Imm.h		Windows CE OS
_wcesdk_win32_IMR_CANDIDATEFORM	IMR_CANDIDATEFORM	2.1	2.1 and later	Imm.h		Windows CE OS
_wcesdk_win32_IMR_COMPOSITIONFONT	IMR_COMPOSITIONFONT	2.1	2.1 and later (Japanese version 1.0 and later)	Imm.h		Windows CE OS
_wcesdk_win32_IMR_COMPOSITIONFORM	IMR_COMPOSITIONFORM	2.1	2.1 and later	Imm.h		Windows CE OS
_wcesdk_win32_IMR_CONFIRMRECONVERTSTRING	IMR_CONFIRMRECONVERTSTRING	2.1	2.1 and later	Imm.h		Windows CE OS
_wcesdk_win32_IMR_RECONVERTSTRING	IMR_RECONVERTSTRING	2.1	2.1 and later	Imm.h		Windows CE OS
_wcesdk_win32_INDEXTOOVERLAYMASK	INDEXTOOVERLAYMASK	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_win32_INDEXTOSTATEIMAGEMASK	INDEXTOSTATEIMAGEMASK	1.0	1.0 and later	Commctrl.h		Windows CE OS
_wcesdk_win32_INPUT_str	INPUT	2.0	2.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_ITEMIDLIST_str	ITEMIDLIST	1.0	1.0 and later	Shlobj.h		Windows CE OS
_wcesdk_win32_ImageList_Create	ImageList_Create	1.0	1.0 and later	Commctrl.h	Commctrl.lib, Imgctl.lib	Windows CE OS
_wcesdk_win32_ImageList_DrawIndirect	ImageList_DrawIndirect	2.0	2.0 and later	Commctrl.h	Commctrl.lib, Imgctl.lib	Windows CE OS
_wcesdk_win32_ImageList_ExtractIcon	ImageList_ExtractIcon	1.0	1.0 and later	Commctrl.h	Commctrl.lib, Imgctl.lib	Windows CE OS
_wcesdk_win32_ImageList_LoadBitmap	ImageList_LoadBitmap	1.0	1.0 and later	Commctrl.h	Commctrl.lib, Imgctl.lib	Windows CE OS
_wcesdk_win32_ImageList_Merge	ImageList_Merge	1.0	1.0 and later	Commctrl.h	Commctrl.lib, Imgctl.lib	Windows CE OS
_wcesdk_win32_ImmAssociateContext	ImmAssociateContext	2.10	2.10 and later (Japanese version 1.0 and later)	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmAssociateContextEx	ImmAssociateContextEx	2.10	2.10 and later	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmConfigureIME	ImmConfigureIME	2.10	2.10 and later	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmCreateContext	ImmCreateContext	2.10	2.10 and later	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmDestroyContext	ImmDestroyContext	2.10	2.10 and later	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmDisableIME	ImmDisableIME	2.10	2.10 and later	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmEnumRegisterWord	ImmEnumRegisterWord	2.10	2.10 and later	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmEscape	ImmEscape	2.10	2.10 and later	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmGetCandidateList	ImmGetCandidateList	2.10	2.10 and later (Japanese version 1.0 and later)	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmGetCandidateListCount	ImmGetCandidateListCount	2.10	2.10 and later (Japanese version 1.0 and later)	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmGetCandidateWindow	ImmGetCandidateWindow	2.10	2.10 and later (Japanese version 1.0 and later)	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmGetCompositionFont	ImmGetCompositionFont	2.10	2.10 and later	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmGetCompositionString	ImmGetCompositionString	2.10	2.10 and later (Japanese version 1.0 and later)	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmGetCompositionWindow	ImmGetCompositionWindow	2.10	2.10 and later (Japanese version 1.0 and later)	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmGetContext	ImmGetContext	2.10	2.10 and later (Japanese version 1.0 and later)	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmGetConversionList	ImmGetConversionList	2.10	2.10 and later (Japanese version 1.0 and later)	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmGetConversionStatus	ImmGetConversionStatus	2.10	2.10 and later (Japanese version 1.0 and later)	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmGetDefaultIMEWnd	ImmGetDefaultIMEWnd	2.10	2.10 and later (Japanese version 1.0 and later)	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmGetDescription	ImmGetDescription	2.10	2.10 and later (Japanese version 1.0 and later)	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmGetGuideLine	ImmGetGuideLine	2.10	2.10 and later (Japanese version 1.0 and later)	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmGetIMEFileName	ImmGetIMEFileName	2.10	2.10 and later	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmGetImeMenuItems	ImmGetImeMenuItems	2.10	2.10 and later	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmGetOpenStatus	ImmGetOpenStatus	2.10	2.10 and later	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmGetProperty	ImmGetProperty	2.10	2.10 and later (Japanese version 1.0 and later)	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmGetRegisterWordStyle	ImmGetRegisterWordStyle	2.10	2.10 and later	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmGetStatusWindowPos	ImmGetStatusWindowPos	2.10	2.10 and later	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmGetVirtualKey	ImmGetVirtualKey	2.10	2.10 and later	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmIsIME	ImmIsIME	2.10	2.10 and later	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmIsUIMessage	ImmIsUIMessage	2.10	2.10 and later (Japanese version 1.0 and later)	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmNotifyIME	ImmNotifyIME	2.10	2.10 and later (Japanese version 1.0 and later)	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmRegisterWord	ImmRegisterWord	2.10	2.10 and later	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmReleaseContext	ImmReleaseContext	2.10	2.10 and later (Japanese version 1.0 and later)	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmSIPanelState	ImmSIPanelState	2.0-jp	Japanese version 2.0	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmSetCandidateWindow	ImmSetCandidateWindow	2.10	2.10 and later (Japanese version 1.0 and later)	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmSetCompositionFont	ImmSetCompositionFont	2.10	2.10 and later	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmSetCompositionString	ImmSetCompositionString	2.10	2.10 and later (Japanese version 1.0 and later)	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmSetCompositionWindow	ImmSetCompositionWindow	2.10	2.10 and later (Japanese version 1.0 and later)	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmSetConversionStatus	ImmSetConversionStatus	2.10	2.10 and later	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmSetOpenStatus	ImmSetOpenStatus	2.10	2.10 and later (Japanese version 1.0 and later)	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmSetStatusWindowPos	ImmSetStatusWindowPos	2.10	2.10 and later	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmSimulateHotKey	ImmSimulateHotKey	2.10	2.10 and later (Japanese version 1.0 and later)	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_ImmUnregisterWord	ImmUnregisterWord	2.10	2.10 and later	Imm.h	Coreimm.lib	Windows CE OS
_wcesdk_win32_InflateRect	InflateRect	1.0	1.0 and later	Winbase.h	Rectapi.lib	Windows CE OS
_wcesdk_win32_InternetCanonicalizeUrl	InternetCanonicalizeUrl	2.0	2.0 and later	Wininet.h	Schannel.lib	Windows CE OS
_wcesdk_win32_InternetCloseHandle	InternetCloseHandle	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_InternetCombineUrl	InternetCombineUrl	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_InternetConnect	InternetConnect	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_InternetCrackUrl	InternetCrackUrl	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_InternetCreateUrl	InternetCreateUrl	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_InternetFindNextFile	InternetFindNextFile	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_InternetGetConnectedState	InternetGetConnectedState	2.12	2.12 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_InternetGetLastResponseInfo	InternetGetLastResponseInfo	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_InternetOpen	InternetOpen	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_InternetOpenUrl	InternetOpenUrl	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_InternetQueryDataAvailable	InternetQueryDataAvailable	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_InternetQueryOption	InternetQueryOption	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_InternetReadFile	InternetReadFile	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_InternetSetOption	InternetSetOption	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_InternetSetStatusCallback	InternetSetStatusCallback	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_InternetTimeFromSystemTime	InternetTimeFromSystemTime	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_InternetTimeToSystemTime	InternetTimeToSystemTime	2.0	2.0 and later	Wininet.h	Wininet.lib	Windows CE OS
_wcesdk_win32_IntersectRect	IntersectRect	1.0	1.0 and later	Winuser.h	Rectapi.lib	Windows CE OS
_wcesdk_win32_InvalidateRect	InvalidateRect	1.0	1.0 and later	Winuser.h	Coredll.lib, Winmgr.lib	Windows CE OS
_wcesdk_win32_IsChild	IsChild	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_IsRectEmpty	IsRectEmpty	1.0	1.0 and later	Winuser.h	Rectapi.lib	Windows CE OS
_wcesdk_win32_IsWindow	IsWindow	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_IsWindowEnabled	IsWindowEnabled	1.0	1.0 and later	Winuser.h	Wmgr_c.lib	Windows CE OS
_wcesdk_win32_IsWindowVisible	IsWindowVisible	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_KillTimer	KillTimer	1.0	1.0 and later	Winbase.h		Windows CE OS
_wcesdk_win32_LBN_DBLCLK	LBN_DBLCLK	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_LBN_ERRSPACE	LBN_ERRSPACE	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_LBN_KILLFOCUS	LBN_KILLFOCUS	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_LBN_SELCANCEL	LBN_SELCANCEL	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_LBN_SELCHANGE	LBN_SELCHANGE	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_LBN_SETFOCUS	LBN_SETFOCUS	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_LB_ADDSTRING	LB_ADDSTRING	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_LB_DELETESTRING	LB_DELETESTRING	1.0	1.0 and later	Winuser.h		Windows CE OS
