header	name	page	os_versions	min	max	guard
include/Tapi.h	LINEREMOVEFROMCONF_ANY	ms894450	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINEREMOVEFROMCONF_LAST	ms894450	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINEREMOVEFROMCONF_NONE	ms894450	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINEROAMMODE_HOME	ms894463	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINEROAMMODE_ROAMA	ms894463	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINEROAMMODE_ROAMB	ms894463	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINEROAMMODE_UNAVAIL	ms894463	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINEROAMMODE_UNKNOWN	ms894463	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINESPECIALINFO_CUSTIRREG	ms894520	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINESPECIALINFO_NOCIRCUIT	ms894520	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINESPECIALINFO_REORDER	ms894520	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINESPECIALINFO_UNAVAIL	ms894520	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINESPECIALINFO_UNKNOWN	ms894520	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETERMDEV_HEADSET	ms894525	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETERMDEV_PHONE	ms894525	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETERMDEV_SPEAKER	ms894525	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETERMMODE_BUTTONS	ms894528	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETERMMODE_DISPLAY	ms894528	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETERMMODE_HOOKSWITCH	ms894528	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETERMMODE_LAMPS	ms894528	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETERMMODE_MEDIABIDIRECT	ms894528	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETERMMODE_MEDIAFROMLINE	ms894528	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETERMMODE_MEDIATOLINE	ms894528	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETERMMODE_RINGER	ms894528	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETERMSHARING_PRIVATE	ms894530	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETERMSHARING_SHAREDCONF	ms894530	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETERMSHARING_SHAREDEXCL	ms894530	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETOLLLISTOPTION_ADD	ms894532	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETOLLLISTOPTION_REMOVE	ms894532	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETONEMODE_BEEP	ms894535	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETONEMODE_BILLING	ms894535	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETONEMODE_BUSY	ms894535	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETONEMODE_CUSTOM	ms894535	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETONEMODE_RINGBACK	ms894535	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETRANSFERMODE_CONFERENCE	ms894537	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETRANSFERMODE_TRANSFER	ms894537	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETRANSLATEOPTION_CANCELCALLWAITING	ms894546	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETRANSLATEOPTION_CARDOVERRIDE	ms894546	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETRANSLATEOPTION_FORCELD	ms894546	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETRANSLATEOPTION_FORCELOCAL	ms894546	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETRANSLATERESULT_CANONICAL	ms894553	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETRANSLATERESULT_DIALBILLING	ms894553	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETRANSLATERESULT_DIALDIALTONE	ms894553	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETRANSLATERESULT_DIALPROMPT	ms894553	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETRANSLATERESULT_DIALQUIET	ms894553	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETRANSLATERESULT_INTERNATIONAL	ms894553	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETRANSLATERESULT_INTOLLLIST	ms894553	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETRANSLATERESULT_LOCAL	ms894553	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETRANSLATERESULT_LONGDISTANCE	ms894553	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETRANSLATERESULT_NOTINTOLLLIST	ms894553	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINETRANSLATERESULT_VOICEDETECT	ms894553	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_ABBREVDIAL	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_BUSY	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_BRIDGEDAPP	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_CALLAPP	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_CALLID	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_CAMPON	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_COVER	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_CONFERENCE	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_CONNECT	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_DATAOFF	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_DATAON	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_DATETIME	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_DIRECTORY	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_DISCONNECT	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_DONOTDISTURB	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_DROP	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_FLASH	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_FORWARD	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_HOLD	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_INTERCOM	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_LASTNUM	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_MSGINDICATOR	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_MSGWAITOFF	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_MSGWAITON	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_MUTE	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_NIGHTSRV	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_NONE	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_PARK	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_PICKUP	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_QUEUECALL	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_RECALL	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_REDIRECT	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_REJECT	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_REPDIAL	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_RINGAGAIN	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_SAVEREPEAT	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_SELECTRING	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_SETREPDIAL	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_SENDCALLS	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_SPEAKEROFF	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_SPEAKERON	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_STATIONSPEED	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_SYSTEMSPEED	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_TRANSFER	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_UNKNOWN	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_VOLUMEDOWN	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONFUNCTION_VOLUMEUP	ms895905	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONMODE_CALL	ms895906	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONMODE_DISPLAY	ms895906	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONMODE_DUMMY	ms895906	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONMODE_FEATURE	ms895906	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONMODE_KEYPAD	ms895906	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONMODE_LOCAL	ms895906	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONSTATE_DOWN	ms895907	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONSTATE_UNAVAIL	ms895907	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONSTATE_UNKNOWN	ms895907	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEBUTTONSTATE_UP	ms895907	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_ALLOCATED	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_BADDEVICEID	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_INCOMPATIBLEAPIVERSION	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_INCOMPATIBLEEXTVERSION	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_INIFILECORRUPT	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_INUSE	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_INVALAPPHANDLE	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_INVALAPPNAME	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_INVALBUTTONLAMPID	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_INVALBUTTONMODE	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_INVALBUTTONSTATE	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_INVALDATAID	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_INVALDEVICECLASS	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_INVALEXTVERSION	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_INVALHOOKSWITCHDEV	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_INVALHOOKSWITCHMODE	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_INVALLAMPMODE	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_INVALPARAM	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_INVALPHONEHANDLE	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_INVALPHONESTATE	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_INVALPOINTER	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_INVALPRIVILEGE	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_INVALRINGMODE	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_NODEVICE	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_NODRIVER	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_NOMEM	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_NOTOWNER	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_OPERATIONFAILED	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_OPERATIONUNAVAIL	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_REINIT	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_REQUESTOVERRUN	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_RESOURCEUNAVAIL	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_STRUCTURETOOSMALL	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEERR_UNINITIALIZED	ms895921	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEFEATURE_GETGAINHANDSET	ms895924	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEFEATURE_GETGAINSPEAKER	ms895924	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEFEATURE_GETGAINHEADSET	ms895924	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEFEATURE_GETHOOKSWITCHHANDSET	ms895924	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEFEATURE_GETHOOKSWITCHSPEAKER	ms895924	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEFEATURE_GETHOOKSWITCHHEADSET	ms895924	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEFEATURE_GETRING	ms895924	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEFEATURE_GETVOLUMEHANDSET	ms895924	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEFEATURE_GETVOLUMESPEAKER	ms895924	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEFEATURE_GETVOLUMEHEADSET	ms895924	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEFEATURE_SETGAINHANDSET	ms895924	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEFEATURE_SETGAINSPEAKER	ms895924	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEFEATURE_SETGAINHEADSET	ms895924	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEFEATURE_SETHOOKSWITCHHANDSET	ms895924	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEFEATURE_SETHOOKSWITCHSPEAKER	ms895924	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEFEATURE_SETHOOKSWITCHHEADSET	ms895924	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEFEATURE_SETRING	ms895924	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEFEATURE_SETVOLUMEHANDSET	ms895924	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEFEATURE_SETVOLUMESPEAKER	ms895924	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEFEATURE_SETVOLUMEHEADSET	ms895924	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEHOOKSWITCHDEV_HANDSET	ms895935	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEHOOKSWITCHDEV_HEADSET	ms895935	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEHOOKSWITCHDEV_SPEAKER	ms895935	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEHOOKSWITCHMODE_MIC	ms895936	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEHOOKSWITCHMODE_MICSPEAKER	ms895936	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEHOOKSWITCHMODE_ONHOOK	ms895936	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEHOOKSWITCHMODE_SPEAKER	ms895936	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEHOOKSWITCHMODE_UNKNOWN	ms895936	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEINITIALIZEEXOPTION_USECOMPLETIONPORT	ms895938	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEINITIALIZEEXOPTION_USEEVENT	ms895938	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEINITIALIZEEXOPTION_USEHIDDENWINDOW	ms895938	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONELAMPMODE_DUMMY	ms895940	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONELAMPMODE_BROKENFLUTTER	ms895940	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONELAMPMODE_FLASH	ms895940	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONELAMPMODE_FLUTTER	ms895940	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONELAMPMODE_OFF	ms895940	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONELAMPMODE_STEADY	ms895940	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONELAMPMODE_UNKNOWN	ms895940	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONELAMPMODE_WINK	ms895940	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEPRIVILEGE_MONITOR	ms895945	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONEPRIVILEGE_OWNER	ms895945	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATE_CAPSCHANGE	ms896219	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATE_CONNECTED	ms896219	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATE_DEVSPECIFIC	ms896219	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATE_DISCONNECTED	ms896219	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATE_DISPLAY	ms896219	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATE_HANDSETGAIN	ms896219	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATE_HANDSETHOOKSWITCH	ms896219	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATE_HANDSETVOLUME	ms896219	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATE_HEADSETHOOKSWITCH	ms896219	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATE_HEADSETGAIN	ms896219	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATE_HEADSETVOLUME	ms896219	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATE_LAMP	ms896219	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATE_MONITORS	ms896219	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATE_OTHER	ms896219	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATE_OWNER	ms896219	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATE_REINIT	ms896219	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATE_REMOVED	ms896219	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATE_RESUME	ms896219	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATE_RINGMODE	ms896219	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATE_RINGVOLUME	ms896219	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATE_SPEAKERHOOKSWITCH	ms896219	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATE_SPEAKERGAIN	ms896219	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATE_SPEAKERVOLUME	ms896219	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATE_SUSPEND	ms896219	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATUSFLAGS_CONNECTED	ms896255	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	PHONESTATUSFLAGS_SUSPENDED	ms896255	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINE_NEWCALL	ms894406	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINE_ADDRESSSTATE	ms893374	Windows CE 1.0 and later.	0x0100		
include/Tapi.h	LINE_CALLINFO	ms893651	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINE_CALLSTATE	ms894004	Windows CE 1.0 and later.	0x0100		
include/Tapi.h	LINE_CLOSE	ms894120	Windows CE 1.0 and later.	0x0100		
include/Tapi.h	LINE_CREATE	ms894127	Windows CE 1.0 and later.	0x0100		
include/Tapi.h	LINE_DEVSPECIFIC	ms894133	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINE_GENERATE	ms894157	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINE_LINEDEVSTATE	ms894381	Windows CE 1.0 and later.	0x0100		
include/Tapi.h	LINE_MONITORDIGITS	ms894393	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINE_MONITORMEDIA	ms894399	Windows CE 3.0 and later.	0x0300		
include/Tapi.h	LINE_REMOVE	ms894457	Windows CE 1.0 and later.	0x0100		
include/Tapicomn.h	TSPI_lineForward	aa451032	Windows CE 3.0 and later.	0x0300		
include/Tlhelp32.h	TH32CS_SNAPHEAPLIST	ms885189	Windows CE 2.0 and later.	0x0200		
include/Tlhelp32.h	TH32CS_SNAPPROCESS	ms885189	Windows CE 2.0 and later.	0x0200		
include/Tlhelp32.h	TH32CS_SNAPTHREAD	ms885189	Windows CE 2.0 and later.	0x0200		
include/Tlhelp32.h	TH32CS_SNAPMODULE	ms885189	Windows CE 2.0 and later.	0x0200		
include/Tlhelp32.h	TH32CS_SNAPALL	ms885189	Windows CE 2.0 and later.	0x0200		
include/Tlhelp32.h	TH32CS_SNAPNOHEAPS	ms885189	Windows CE 2.0 and later.	0x0200		
include/Tlhelp32.h	TH32CS_GETALLMODS	ms885189	Windows CE 2.0 and later.	0x0200		
include/Tlhelp32.h	tagPROCESSENTRY32	ms886774	Windows CE 1.0 and later.	0x0100		
include/Tlhelp32.h	tagTHREADENTRY32	aa450938	Windows CE 1.0 and later.	0x0100		
include/Tlhelp32.h	tagMODULEENTRY32	ms886756	Windows CE 1.0 and later.	0x0100		
include/Tlhelp32.h	tagHEAPLIST32	ms885660	Windows CE 1.0 and later.	0x0100		
include/Tlhelp32.h	tagHEAPENTRY32	ms885658	Windows CE 1.0 and later.	0x0100		
include/Tlhelp32.h	CreateToolhelp32Snapshot	ms885189	Windows CE 2.0 and later.	0x0200		
include/Tlhelp32.h	CloseToolhelp32Snapshot	ms885169	Windows CE 2.0 and later.	0x0200		
include/Tlhelp32.h	Process32First	ms886772	Windows CE 2.0 and later.	0x0200		
include/Tlhelp32.h	Process32Next	ms886772	Windows CE 2.0 and later.	0x0200		
include/Tlhelp32.h	Thread32First	aa450934	Windows CE 2.0 and later.	0x0200		
include/Tlhelp32.h	Thread32Next	aa450934	Windows CE 2.0 and later.	0x0200		
include/Tlhelp32.h	Module32First	ms886754	Windows CE 2.0 and later.	0x0200		
include/Tlhelp32.h	Module32Next	ms886754	Windows CE 2.0 and later.	0x0200		
include/Tlhelp32.h	Heap32ListFirst	ms885651	Windows CE 2.0 and later.	0x0200		
include/Tlhelp32.h	Heap32ListNext	ms885651	Windows CE 2.0 and later.	0x0200		
include/Tlhelp32.h	Heap32First	ms885650	Windows CE 2.0 and later.	0x0200		
include/Tlhelp32.h	Heap32Next	ms885650	Windows CE 2.0 and later.	0x0200		
include/Tlhelp32.h	Toolhelp32ReadProcessMemory	aa450953	Windows CE 2.0 and later.	0x0200		
include/Toolbarview.hpp	BitmapType	ms905061	Windows CE .NET 4.0 and later.	0x0400		
include/Toolbarview.hpp	CalcOffset	ms919671	Windows CE .NET 4.0 and later.	0x0400		
